bait,prey,t,corr
PSME4,PSMG3,lateS.median,-0.122582902550937
PSME4,PSMG4,lateS.median,-0.796538920925579
PSMG1,PSMG2,lateS.median,-0.46934279109263
PSMG1,PSMG3,lateS.median,0.0464675669976899
PSMG1,PSMG4,lateS.median,0.975017815921346
PSMG2,PSMG3,lateS.median,-0.431452859161881
PSMG2,PSMG4,lateS.median,0.765917203486089
PSMG3,PSMG4,lateS.median,-0.77712537628729
PSMA1,PSMA2,S_G2.median,-0.119400441045115
PSMA1,PSMA3,S_G2.median,-0.424739087016018
PSMA1,PSMA4,S_G2.median,-0.299001457089517
PSMA1,PSMA5,S_G2.median,-0.0617752721058332
PSMA1,PSMA6,S_G2.median,-0.24516377250586
PSMA1,PSMA7,S_G2.median,0.404003791911263
PSMA1,PSMB1,S_G2.median,-0.148411681375914
PSMA1,PSMB10,S_G2.median,-0.247971598645559
PSMA1,PSMB2,S_G2.median,0.322141728171846
PSMA1,PSMB3,S_G2.median,-0.463383401136523
PSMA1,PSMB4,S_G2.median,0.197147004902541
PSMA1,PSMB5,S_G2.median,0.615512194792869
PSMA1,PSMB6,S_G2.median,-0.125970481482554
PSMA1,PSMB7,S_G2.median,0.285256424678545
PSMA1,PSMB9,S_G2.median,0.809733164382607
PSMA1,PSMC1,S_G2.median,-0.191175039424003
PSMA1,PSMC2,S_G2.median,0.053346904808311
PSMA1,PSMC3,S_G2.median,-0.205478076188834
PSMA1,PSMC4,S_G2.median,-0.0880423519339274
PSMA1,PSMC5,S_G2.median,-0.236863218991186
PSMA1,PSMC6,S_G2.median,0.260141335204373
PSMA1,PSMD1,S_G2.median,0.136864630506178
PSMA1,PSMD10,S_G2.median,0.313235969506406
PSMA1,PSMD11,S_G2.median,-0.126704715390271
PSMA1,PSMD12,S_G2.median,-0.41506492322001
PSMA1,PSMD13,S_G2.median,0.0503933767224798
PSMA1,PSMD14,S_G2.median,-0.20537707260173
PSMA1,PSMD2,S_G2.median,0.359867309289007
PSMA1,PSMD3,S_G2.median,0.179742181259362
PSMA1,PSMD4,S_G2.median,-0.111817969188834
PSMA1,PSMD5,S_G2.median,0.0349556396567233
PSMA1,PSMD6,S_G2.median,-0.310940802105988
PSMA1,PSMD7,S_G2.median,-0.0517480365772443
PSMA1,PSMD8,S_G2.median,-0.0323003935600182
PSMA1,PSMD9,S_G2.median,0.25820762206024
PSMA1,PSME1,S_G2.median,0.414397664084327
PSMA1,PSME2,S_G2.median,-0.411043678304103
PSMA1,PSME3,S_G2.median,-0.0446976574783138
PSMA1,PSME4,S_G2.median,-0.565580893135531
PSMA1,PSMG1,S_G2.median,0.744277409259296
PSMA1,PSMG2,S_G2.median,-0.202386359785879
PSMA1,PSMG3,S_G2.median,0.194669132316182
PSMA1,PSMG4,S_G2.median,0.110669771223733
PSMA2,PSMA3,S_G2.median,0.519006854547415
PSMA2,PSMA4,S_G2.median,-0.159819728886813
PSMA2,PSMA5,S_G2.median,-0.173067273274602
PSMA2,PSMA6,S_G2.median,-0.121937757258976
PSMA2,PSMA7,S_G2.median,0.547882871365545
PSMA2,PSMB1,S_G2.median,-0.118269086742379
PSMA2,PSMB10,S_G2.median,0.411898074236744
PSMA2,PSMB2,S_G2.median,0.112101575558719
PSMA2,PSMB3,S_G2.median,-0.361867954156837
PSMA2,PSMB4,S_G2.median,-0.0862473496248329
PSMA2,PSMB5,S_G2.median,-0.224504586631674
PSMA2,PSMB6,S_G2.median,-0.0458875960381695
PSMA2,PSMB7,S_G2.median,-0.475262949004256
PSMA2,PSMB9,S_G2.median,0.0402026666758067
PSMA2,PSMC1,S_G2.median,0.0155150389063918
PSMA2,PSMC2,S_G2.median,0.464090556057874
PSMA2,PSMC3,S_G2.median,-0.241831706714771
PSMA2,PSMC4,S_G2.median,0.724521127568471
PSMA2,PSMC5,S_G2.median,-0.142715210262556
PSMA2,PSMC6,S_G2.median,0.721309209230173
PSMA2,PSMD1,S_G2.median,-0.239293895883366
PSMA2,PSMD10,S_G2.median,0.0350679895885957
PSMA2,PSMD11,S_G2.median,0.114105807891711
PSMA2,PSMD12,S_G2.median,-0.33647448095751
PSMA2,PSMD13,S_G2.median,-0.00143921911798554
PSMA2,PSMD14,S_G2.median,-0.542365597710653
PSMA2,PSMD2,S_G2.median,0.269258815511011
PSMA2,PSMD3,S_G2.median,-0.159329318059724
PSMA2,PSMD4,S_G2.median,-0.372726604529011
PSMA2,PSMD5,S_G2.median,-0.231750777737018
PSMA2,PSMD6,S_G2.median,0.303219141500753
PSMA2,PSMD7,S_G2.median,0.70834620765457
PSMA2,PSMD8,S_G2.median,-0.442046264079908
PSMA2,PSMD9,S_G2.median,-0.185531936005418
PSMA2,PSME1,S_G2.median,-0.681726066785648
PSMA2,PSME2,S_G2.median,-0.525865477933564
PSMA2,PSME3,S_G2.median,-0.0549471930782209
PSMA2,PSME4,S_G2.median,0.244127347493991
PSMA2,PSMG1,S_G2.median,-0.224051803362367
PSMA2,PSMG2,S_G2.median,0.223669558124199
PSMA2,PSMG3,S_G2.median,0.110390133318357
PSMA2,PSMG4,S_G2.median,0.167695099166086
PSMA3,PSMA4,S_G2.median,-0.148308050949007
PSMA3,PSMA5,S_G2.median,-0.44931491957883
PSMA3,PSMA6,S_G2.median,0.634966797419313
PSMA3,PSMA7,S_G2.median,0.246935899755654
PSMA3,PSMB1,S_G2.median,-0.109865400196693
PSMA3,PSMB10,S_G2.median,0.489653372700446
PSMA3,PSMB2,S_G2.median,-0.619552824406342
PSMA3,PSMB3,S_G2.median,-0.337125717773296
PSMA3,PSMB4,S_G2.median,-0.341300008013335
PSMA3,PSMB5,S_G2.median,-0.567962041773565
PSMA3,PSMB6,S_G2.median,0.279401285759302
PSMA3,PSMB7,S_G2.median,-0.781495710885274
PSMA3,PSMB9,S_G2.median,-0.171960391715208
PSMA3,PSMC1,S_G2.median,0.0843202238648679
PSMA3,PSMC2,S_G2.median,0.319705860228612
PSMA3,PSMC3,S_G2.median,0.0305219524874799
PSMA3,PSMC4,S_G2.median,0.591989464885653
PSMA3,PSMC5,S_G2.median,-0.0681307917799848
PSMA3,PSMC6,S_G2.median,0.311186577577642
PSMA3,PSMD1,S_G2.median,-0.748018902550953
PSMA3,PSMD10,S_G2.median,-0.089076012901568
PSMA3,PSMD11,S_G2.median,-0.0994218721390974
PSMA3,PSMD12,S_G2.median,0.0386701729689204
PSMA3,PSMD13,S_G2.median,-0.500176738554817
PSMA3,PSMD14,S_G2.median,0.0281296037348883
PSMA3,PSMD2,S_G2.median,0.0293762286320252
PSMA3,PSMD3,S_G2.median,-0.670244116360028
PSMA3,PSMD4,S_G2.median,0.51070803180634
PSMA3,PSMD5,S_G2.median,0.193248703671275
PSMA3,PSMD6,S_G2.median,0.258013467626495
PSMA3,PSMD7,S_G2.median,0.657654933403873
PSMA3,PSMD8,S_G2.median,-0.327963098931598
PSMA3,PSMD9,S_G2.median,-0.206324592979812
PSMA3,PSME1,S_G2.median,-0.729983236340561
PSMA3,PSME2,S_G2.median,-0.246771767916439
PSMA3,PSME3,S_G2.median,0.0699190115252288
PSMA3,PSME4,S_G2.median,0.4206018397787
PSMA3,PSMG1,S_G2.median,-0.212481342929365
PSMA3,PSMG2,S_G2.median,0.326309858216995
PSMA3,PSMG3,S_G2.median,0.507486405653202
PSMA3,PSMG4,S_G2.median,0.559005317424555
PSMA4,PSMA5,S_G2.median,0.695851748057642
PSMA4,PSMA6,S_G2.median,-0.237322916148275
PSMA4,PSMA7,S_G2.median,-0.151568242734635
PSMA4,PSMB1,S_G2.median,0.636817838841224
PSMA4,PSMB10,S_G2.median,-0.44606484564735
PSMA4,PSMB2,S_G2.median,0.350570717283938
PSMA4,PSMB3,S_G2.median,0.829508723776453
PSMA4,PSMB4,S_G2.median,-0.0115378480807733
PSMA4,PSMB5,S_G2.median,-0.253605442337337
PSMA4,PSMB6,S_G2.median,0.0325285167307706
PSMA4,PSMB7,S_G2.median,0.237108198850508
PSMA4,PSMB9,S_G2.median,-0.863956081159752
PSMA4,PSMC1,S_G2.median,0.919796693920414
PSMA4,PSMC2,S_G2.median,0.440904422537619
PSMA4,PSMC3,S_G2.median,0.64675081126964
PSMA4,PSMC4,S_G2.median,-0.38443005286849
PSMA4,PSMC5,S_G2.median,0.769937141314669
PSMA4,PSMC6,S_G2.median,-0.625983036514222
PSMA4,PSMD1,S_G2.median,0.333844130667277
PSMA4,PSMD10,S_G2.median,-0.253844098352541
PSMA4,PSMD11,S_G2.median,0.746372131869859
PSMA4,PSMD12,S_G2.median,0.88283497567726
PSMA4,PSMD13,S_G2.median,0.529570384164464
PSMA4,PSMD14,S_G2.median,0.661227266943191
PSMA4,PSMD2,S_G2.median,-0.40676267674313
PSMA4,PSMD3,S_G2.median,0.254020061457015
PSMA4,PSMD4,S_G2.median,0.209026959078681
PSMA4,PSMD5,S_G2.median,-0.413699569346755
PSMA4,PSMD6,S_G2.median,0.464048371943048
PSMA4,PSMD7,S_G2.median,-0.142918772201185
PSMA4,PSMD8,S_G2.median,0.633323995270346
PSMA4,PSMD9,S_G2.median,-0.375532128970397
PSMA4,PSME1,S_G2.median,0.378069093845206
PSMA4,PSME2,S_G2.median,0.133239079494726
PSMA4,PSME3,S_G2.median,0.550967101368743
PSMA4,PSME4,S_G2.median,0.416842648786524
PSMA4,PSMG1,S_G2.median,-0.234158970174291
PSMA4,PSMG2,S_G2.median,0.27780646494113
PSMA4,PSMG3,S_G2.median,-0.00465113287104637
PSMA4,PSMG4,S_G2.median,-0.349641062569546
PSMA5,PSMA6,S_G2.median,-0.250917413473951
PSMA5,PSMA7,S_G2.median,-0.156394835901917
PSMA5,PSMB1,S_G2.median,0.420245742454958
PSMA5,PSMB10,S_G2.median,-0.139525235389035
PSMA5,PSMB2,S_G2.median,0.220217533241326
PSMA5,PSMB3,S_G2.median,0.761465950682669
PSMA5,PSMB4,S_G2.median,-0.0880077031950832
PSMA5,PSMB5,S_G2.median,-0.103080593051306
PSMA5,PSMB6,S_G2.median,0.0106888455277848
PSMA5,PSMB7,S_G2.median,0.534534652477284
PSMA5,PSMB9,S_G2.median,-0.149680260531899
PSMA5,PSMC1,S_G2.median,0.60575734408238
PSMA5,PSMC2,S_G2.median,0.0332865644650927
PSMA5,PSMC3,S_G2.median,-0.301292374161494
PSMA5,PSMC4,S_G2.median,-0.734709306488878
PSMA5,PSMC5,S_G2.median,-0.0787576841090207
PSMA5,PSMC6,S_G2.median,-0.541225532338557
PSMA5,PSMD1,S_G2.median,0.335455948068323
PSMA5,PSMD10,S_G2.median,-0.085524692459876
PSMA5,PSMD11,S_G2.median,0.164414086378339
PSMA5,PSMD12,S_G2.median,0.497938317058726
PSMA5,PSMD13,S_G2.median,0.240531230197365
PSMA5,PSMD14,S_G2.median,0.244025675727326
PSMA5,PSMD2,S_G2.median,-0.712482424323966
PSMA5,PSMD3,S_G2.median,0.614088240091783
PSMA5,PSMD4,S_G2.median,-0.197733280437698
PSMA5,PSMD5,S_G2.median,-0.64252759752485
PSMA5,PSMD6,S_G2.median,-0.0484418226266557
PSMA5,PSMD7,S_G2.median,-0.394379292226189
PSMA5,PSMD8,S_G2.median,0.128405179519516
PSMA5,PSMD9,S_G2.median,-0.183187932578998
PSMA5,PSME1,S_G2.median,0.276048801129694
PSMA5,PSME2,S_G2.median,-0.0552744791197932
PSMA5,PSME3,S_G2.median,-0.0175217925407448
PSMA5,PSME4,S_G2.median,0.108774110824891
PSMA5,PSMG1,S_G2.median,0.0322827803424875
PSMA5,PSMG2,S_G2.median,0.388389387714403
PSMA5,PSMG3,S_G2.median,-0.273686813656245
PSMA5,PSMG4,S_G2.median,-0.948878259244508
PSMA6,PSMA7,S_G2.median,-0.302002173260711
PSMA6,PSMB1,S_G2.median,0.111739024102355
PSMA6,PSMB10,S_G2.median,0.248960156744364
PSMA6,PSMB2,S_G2.median,-0.865078662966664
PSMA6,PSMB3,S_G2.median,-0.25412979549058
PSMA6,PSMB4,S_G2.median,-0.148021997721723
PSMA6,PSMB5,S_G2.median,-0.293173371207324
PSMA6,PSMB6,S_G2.median,0.618076755467254
PSMA6,PSMB7,S_G2.median,-0.190094015444574
PSMA6,PSMB9,S_G2.median,0.666138431126537
PSMA6,PSMC1,S_G2.median,-0.0502464007892512
PSMA6,PSMC2,S_G2.median,-0.195631012311459
PSMA6,PSMC3,S_G2.median,-0.0291668795177674
PSMA6,PSMC4,S_G2.median,-0.065889551418546
PSMA6,PSMC5,S_G2.median,-0.384148595698014
PSMA6,PSMC6,S_G2.median,-0.371791373337349
PSMA6,PSMD1,S_G2.median,-0.600155218720076
PSMA6,PSMD10,S_G2.median,0.357425320555594
PSMA6,PSMD11,S_G2.median,-0.517324766282845
PSMA6,PSMD12,S_G2.median,0.0393277926297972
PSMA6,PSMD13,S_G2.median,-0.773045982336117
PSMA6,PSMD14,S_G2.median,0.332432163543799
PSMA6,PSMD2,S_G2.median,-0.458458097671019
PSMA6,PSMD3,S_G2.median,-0.252046310641743
PSMA6,PSMD4,S_G2.median,0.645109545015013
PSMA6,PSMD5,S_G2.median,0.643976148638842
PSMA6,PSMD6,S_G2.median,-0.19735369319085
PSMA6,PSMD7,S_G2.median,0.401482811451901
PSMA6,PSMD8,S_G2.median,-0.445108398091565
PSMA6,PSMD9,S_G2.median,-0.0413756246560746
PSMA6,PSME1,S_G2.median,-0.497249399833037
PSMA6,PSME2,S_G2.median,-0.227662525570761
PSMA6,PSME3,S_G2.median,-0.392937021555521
PSMA6,PSME4,S_G2.median,-0.131535701806599
PSMA6,PSMG1,S_G2.median,0.155516491411121
PSMA6,PSMG2,S_G2.median,0.398097912576505
PSMA6,PSMG3,S_G2.median,0.247743533796303
PSMA6,PSMG4,S_G2.median,0.959701525037258
PSMA7,PSMB1,S_G2.median,-0.53198408734257
PSMA7,PSMB10,S_G2.median,-0.157850200833013
PSMA7,PSMB2,S_G2.median,0.129920976535703
PSMA7,PSMB3,S_G2.median,-0.382267247034472
PSMA7,PSMB4,S_G2.median,-0.518160866190435
PSMA7,PSMB5,S_G2.median,-0.0603108465520164
PSMA7,PSMB6,S_G2.median,-0.582352533493454
PSMA7,PSMB7,S_G2.median,-0.520012163834213
PSMA7,PSMB9,S_G2.median,0.145775788396227
PSMA7,PSMC1,S_G2.median,0.00654853624713504
PSMA7,PSMC2,S_G2.median,0.240983627833547
PSMA7,PSMC3,S_G2.median,-0.294466650991075
PSMA7,PSMC4,S_G2.median,0.481110830937274
PSMA7,PSMC5,S_G2.median,-0.181542963842972
PSMA7,PSMC6,S_G2.median,0.752502755772271
PSMA7,PSMD1,S_G2.median,-0.478966990861915
PSMA7,PSMD10,S_G2.median,-0.511858601589156
PSMA7,PSMD11,S_G2.median,0.130603080594613
PSMA7,PSMD12,S_G2.median,-0.339918460636288
PSMA7,PSMD13,S_G2.median,0.0757801146502776
PSMA7,PSMD14,S_G2.median,-0.536323635021161
PSMA7,PSMD2,S_G2.median,0.463440234214117
PSMA7,PSMD3,S_G2.median,-0.50470576376343
PSMA7,PSMD4,S_G2.median,-0.0327913866268547
PSMA7,PSMD5,S_G2.median,-0.537699913138257
PSMA7,PSMD6,S_G2.median,0.0476450143633317
PSMA7,PSMD7,S_G2.median,0.238135398395498
PSMA7,PSMD8,S_G2.median,-0.06767934299646
PSMA7,PSMD9,S_G2.median,-0.0330013773026939
PSMA7,PSME1,S_G2.median,-0.194831195729943
PSMA7,PSME2,S_G2.median,-0.441129089482204
PSMA7,PSME3,S_G2.median,0.334012044006658
PSMA7,PSME4,S_G2.median,0.231560340115279
PSMA7,PSMG1,S_G2.median,0.190186234562639
PSMA7,PSMG2,S_G2.median,0.0899393187288937
PSMA7,PSMG3,S_G2.median,0.704202470745895
PSMA7,PSMG4,S_G2.median,-0.479765522839449
PSMB1,PSMB10,S_G2.median,-0.171459283444297
PSMB1,PSMB2,S_G2.median,0.288877852766317
PSMB1,PSMB3,S_G2.median,0.473930253705333
PSMB1,PSMB4,S_G2.median,0.443636410204193
PSMB1,PSMB5,S_G2.median,0.209894275216574
PSMB1,PSMB6,S_G2.median,0.59955822944993
PSMB1,PSMB7,S_G2.median,0.54821710052312
PSMB1,PSMB9,S_G2.median,-0.248537745223949
PSMB1,PSMC1,S_G2.median,0.619326340037231
PSMB1,PSMC2,S_G2.median,0.355986432166052
PSMB1,PSMC3,S_G2.median,0.714271113958871
PSMB1,PSMC4,S_G2.median,-0.279796362571015
PSMB1,PSMC5,S_G2.median,0.443858599993606
PSMB1,PSMC6,S_G2.median,-0.625964491002214
PSMB1,PSMD1,S_G2.median,0.48091558837124
PSMB1,PSMD10,S_G2.median,0.424603293187015
PSMB1,PSMD11,S_G2.median,0.338495916162661
PSMB1,PSMD12,S_G2.median,0.553382212497367
PSMB1,PSMD13,S_G2.median,0.205774275196134
PSMB1,PSMD14,S_G2.median,0.685139188374331
PSMB1,PSMD2,S_G2.median,-0.312920463810485
PSMB1,PSMD3,S_G2.median,0.582015508571946
PSMB1,PSMD4,S_G2.median,0.0849633377347214
PSMB1,PSMD5,S_G2.median,0.482799081929411
PSMB1,PSMD6,S_G2.median,0.12446739853462
PSMB1,PSMD7,S_G2.median,0.139158346977558
PSMB1,PSMD8,S_G2.median,0.315481196023371
PSMB1,PSMD9,S_G2.median,-0.07186933941329
PSMB1,PSME1,S_G2.median,0.208852228732738
PSMB1,PSME2,S_G2.median,-0.390262299726529
PSMB1,PSME3,S_G2.median,0.0990097964053952
PSMB1,PSME4,S_G2.median,-0.215194922502591
PSMB1,PSMG1,S_G2.median,-0.0619939783814081
PSMB1,PSMG2,S_G2.median,0.406130228986531
PSMB1,PSMG3,S_G2.median,-0.374448247455564
PSMB1,PSMG4,S_G2.median,0.665322877335518
PSMB10,PSMB2,S_G2.median,-0.533736178179
PSMB10,PSMB3,S_G2.median,-0.261362096011879
PSMB10,PSMB4,S_G2.median,0.109459786268086
PSMB10,PSMB5,S_G2.median,-0.238821108459107
PSMB10,PSMB6,S_G2.median,0.33155815164662
PSMB10,PSMB7,S_G2.median,-0.679233544126913
PSMB10,PSMB9,S_G2.median,0.427292443018275
PSMB10,PSMC1,S_G2.median,-0.32955696596513
PSMB10,PSMC2,S_G2.median,0.0985815477018126
PSMB10,PSMC3,S_G2.median,-0.680265731218187
PSMB10,PSMC4,S_G2.median,0.363471770871383
PSMB10,PSMC5,S_G2.median,-0.342566783680612
PSMB10,PSMC6,S_G2.median,0.517517397793191
PSMB10,PSMD1,S_G2.median,-0.290510776998365
PSMB10,PSMD10,S_G2.median,0.106421512483173
PSMB10,PSMD11,S_G2.median,-0.341657493692816
PSMB10,PSMD12,S_G2.median,-0.185667883261838
PSMB10,PSMD13,S_G2.median,-0.550930964100415
PSMB10,PSMD14,S_G2.median,-0.372775481786511
PSMB10,PSMD2,S_G2.median,0.0391266135176968
PSMB10,PSMD3,S_G2.median,-0.113931986334194
PSMB10,PSMD4,S_G2.median,-0.395787659457312
PSMB10,PSMD5,S_G2.median,0.180151395335151
PSMB10,PSMD6,S_G2.median,-0.195171435560911
PSMB10,PSMD7,S_G2.median,0.538257748042996
PSMB10,PSMD8,S_G2.median,-0.52065511317056
PSMB10,PSMD9,S_G2.median,0.112851565485184
PSMB10,PSME1,S_G2.median,-0.36268716565534
PSMB10,PSME2,S_G2.median,0.118959341042942
PSMB10,PSME3,S_G2.median,-0.335653638630472
PSMB10,PSME4,S_G2.median,0.170821451319869
PSMB10,PSMG1,S_G2.median,-0.0490878844674975
PSMB10,PSMG2,S_G2.median,0.000650704767598885
PSMB10,PSMG3,S_G2.median,-0.748849144469191
PSMB10,PSMG4,S_G2.median,0.813680423350646
PSMB2,PSMB3,S_G2.median,0.221199011990484
PSMB2,PSMB4,S_G2.median,0.431130896803458
PSMB2,PSMB5,S_G2.median,0.467752686588893
PSMB2,PSMB6,S_G2.median,-0.283768698521783
PSMB2,PSMB7,S_G2.median,0.427651926473655
PSMB2,PSMB9,S_G2.median,-0.398990928096766
PSMB2,PSMC1,S_G2.median,0.202059205865696
PSMB2,PSMC2,S_G2.median,0.407713155566346
PSMB2,PSMC3,S_G2.median,0.490693368855521
PSMB2,PSMC4,S_G2.median,0.0799681217780136
PSMB2,PSMC5,S_G2.median,0.591580648390253
PSMB2,PSMC6,S_G2.median,0.225663710867902
PSMB2,PSMD1,S_G2.median,0.76347827477766
PSMB2,PSMD10,S_G2.median,0.00537199558844791
PSMB2,PSMD11,S_G2.median,0.691909338695262
PSMB2,PSMD12,S_G2.median,0.0291734836336887
PSMB2,PSMD13,S_G2.median,0.832187381329391
PSMB2,PSMD14,S_G2.median,-0.0699542252768383
PSMB2,PSMD2,S_G2.median,0.496315458068484
PSMB2,PSMD3,S_G2.median,0.463075013257329
PSMB2,PSMD4,S_G2.median,-0.545172858626359
PSMB2,PSMD5,S_G2.median,-0.342066187433856
PSMB2,PSMD6,S_G2.median,0.329073691608845
PSMB2,PSMD7,S_G2.median,-0.303807267453966
PSMB2,PSMD8,S_G2.median,0.497078357570072
PSMB2,PSMD9,S_G2.median,0.0245414852583968
PSMB2,PSME1,S_G2.median,0.502834313909785
PSMB2,PSME2,S_G2.median,-0.127166141613093
PSMB2,PSME3,S_G2.median,0.358571215551258
PSMB2,PSME4,S_G2.median,-0.105764482140034
PSMB2,PSMG1,S_G2.median,-0.114747769792264
PSMB2,PSMG2,S_G2.median,-0.277002387499316
PSMB2,PSMG3,S_G2.median,-0.314461097380947
PSMB2,PSMG4,S_G2.median,-0.587773344108695
PSMB3,PSMB4,S_G2.median,-0.15126058109317
PSMB3,PSMB5,S_G2.median,-0.161599552218177
PSMB3,PSMB6,S_G2.median,-0.0092243962505285
PSMB3,PSMB7,S_G2.median,0.372340528342073
PSMB3,PSMB9,S_G2.median,-0.950148137910033
PSMB3,PSMC1,S_G2.median,0.581977221655474
PSMB3,PSMC2,S_G2.median,-0.215508948636947
PSMB3,PSMC3,S_G2.median,0.360136896939344
PSMB3,PSMC4,S_G2.median,-0.558303941894935
PSMB3,PSMC5,S_G2.median,0.398607948375778
PSMB3,PSMC6,S_G2.median,-0.650187238240484
PSMB3,PSMD1,S_G2.median,0.355984762578508
PSMB3,PSMD10,S_G2.median,-0.415696401909801
PSMB3,PSMD11,S_G2.median,0.260384009866154
PSMB3,PSMD12,S_G2.median,0.742064995312049
PSMB3,PSMD13,S_G2.median,0.322633934073196
PSMB3,PSMD14,S_G2.median,0.464255598452406
PSMB3,PSMD2,S_G2.median,-0.552170070590993
PSMB3,PSMD3,S_G2.median,0.334480368268747
PSMB3,PSMD4,S_G2.median,0.0244319154034217
PSMB3,PSMD5,S_G2.median,-0.407382362264615
PSMB3,PSMD6,S_G2.median,-0.00249188522142236
PSMB3,PSMD7,S_G2.median,-0.689414964755328
PSMB3,PSMD8,S_G2.median,0.538496608289652
PSMB3,PSMD9,S_G2.median,-0.0356049475012107
PSMB3,PSME1,S_G2.median,0.375847901266061
PSMB3,PSME2,S_G2.median,0.598833206675511
PSMB3,PSME3,S_G2.median,0.349776666637598
PSMB3,PSME4,S_G2.median,0.386224139975669
PSMB3,PSMG1,S_G2.median,-0.445252226016289
PSMB3,PSMG2,S_G2.median,0.267148201391526
PSMB3,PSMG3,S_G2.median,-0.301362485304328
PSMB3,PSMG4,S_G2.median,-0.54155452830522
PSMB4,PSMB5,S_G2.median,0.264270325995974
PSMB4,PSMB6,S_G2.median,0.456890931681311
PSMB4,PSMB7,S_G2.median,0.429722438412978
PSMB4,PSMB9,S_G2.median,0.111875275490876
PSMB4,PSMC1,S_G2.median,-0.00158602621953172
PSMB4,PSMC2,S_G2.median,0.694044957474567
PSMB4,PSMC3,S_G2.median,0.315806569757538
PSMB4,PSMC4,S_G2.median,-0.0409870739694413
PSMB4,PSMC5,S_G2.median,0.543413882860827
PSMB4,PSMC6,S_G2.median,-0.195438307509069
PSMB4,PSMD1,S_G2.median,0.775304119176429
PSMB4,PSMD10,S_G2.median,0.740542394275156
PSMB4,PSMD11,S_G2.median,0.452361575915184
PSMB4,PSMD12,S_G2.median,0.0419047291234149
PSMB4,PSMD13,S_G2.median,0.361403410791006
PSMB4,PSMD14,S_G2.median,0.274447911554896
PSMB4,PSMD2,S_G2.median,0.222162277773532
PSMB4,PSMD3,S_G2.median,0.592465007841612
PSMB4,PSMD4,S_G2.median,-0.281790761306472
PSMB4,PSMD5,S_G2.median,0.280146592582603
PSMB4,PSMD6,S_G2.median,0.521819039946612
PSMB4,PSMD7,S_G2.median,0.265712589672163
PSMB4,PSMD8,S_G2.median,0.0177416682829365
PSMB4,PSMD9,S_G2.median,-0.202563470986461
PSMB4,PSME1,S_G2.median,0.304776555100923
PSMB4,PSME2,S_G2.median,-0.0985240540963081
PSMB4,PSME3,S_G2.median,-0.234010848343937
PSMB4,PSME4,S_G2.median,-0.366522411380126
PSMB4,PSMG1,S_G2.median,0.139373857935764
PSMB4,PSMG2,S_G2.median,-0.520981537797999
PSMB4,PSMG3,S_G2.median,-0.608500863991931
PSMB4,PSMG4,S_G2.median,0.760272996727601
PSMB5,PSMB6,S_G2.median,-0.0211013798723866
PSMB5,PSMB7,S_G2.median,0.573605053624629
PSMB5,PSMB9,S_G2.median,0.587846325286718
PSMB5,PSMC1,S_G2.median,-0.362885189771816
PSMB5,PSMC2,S_G2.median,-0.423484441922123
PSMB5,PSMC3,S_G2.median,0.118690295995127
PSMB5,PSMC4,S_G2.median,-0.0420616967278108
PSMB5,PSMC5,S_G2.median,-0.261008356858087
PSMB5,PSMC6,S_G2.median,0.187853990720571
PSMB5,PSMD1,S_G2.median,0.387529205730093
PSMB5,PSMD10,S_G2.median,0.23303972351327
PSMB5,PSMD11,S_G2.median,-0.311232651864347
PSMB5,PSMD12,S_G2.median,-0.42797409983523
PSMB5,PSMD13,S_G2.median,0.0543203076376669
PSMB5,PSMD14,S_G2.median,-0.170389433591749
PSMB5,PSMD2,S_G2.median,0.515400016401874
PSMB5,PSMD3,S_G2.median,0.380966979929184
PSMB5,PSMD4,S_G2.median,-0.361713678452272
PSMB5,PSMD5,S_G2.median,0.485269163971194
PSMB5,PSMD6,S_G2.median,-0.715189785413259
PSMB5,PSMD7,S_G2.median,-0.424786551064363
PSMB5,PSMD8,S_G2.median,0.190875208636355
PSMB5,PSMD9,S_G2.median,0.701288387305369
PSMB5,PSME1,S_G2.median,0.430558580342404
PSMB5,PSME2,S_G2.median,-0.319201464242256
PSMB5,PSME3,S_G2.median,-0.0398449123251223
PSMB5,PSME4,S_G2.median,-0.778091632982932
PSMB5,PSMG1,S_G2.median,0.311028679300725
PSMB5,PSMG2,S_G2.median,0.00835285638628158
PSMB5,PSMG3,S_G2.median,-0.296494664534867
PSMB5,PSMG4,S_G2.median,0.302661375982195
PSMB6,PSMB7,S_G2.median,0.243258896285247
PSMB6,PSMB9,S_G2.median,0.305393353591126
PSMB6,PSMC1,S_G2.median,0.114150932714234
PSMB6,PSMC2,S_G2.median,0.105683006572444
PSMB6,PSMC3,S_G2.median,0.108580277231977
PSMB6,PSMC4,S_G2.median,-0.0989404644897565
PSMB6,PSMC5,S_G2.median,-0.161071043570918
PSMB6,PSMC6,S_G2.median,-0.371706892980688
PSMB6,PSMD1,S_G2.median,0.103063172809982
PSMB6,PSMD10,S_G2.median,0.662044214286433
PSMB6,PSMD11,S_G2.median,-0.353984035115912
PSMB6,PSMD12,S_G2.median,0.198996166238928
PSMB6,PSMD13,S_G2.median,-0.451246355922632
PSMB6,PSMD14,S_G2.median,0.457383942867916
PSMB6,PSMD2,S_G2.median,-0.408212887115817
PSMB6,PSMD3,S_G2.median,0.345994138116024
PSMB6,PSMD4,S_G2.median,0.282212347844443
PSMB6,PSMD5,S_G2.median,0.601050733051843
PSMB6,PSMD6,S_G2.median,-0.0985756193645799
