bait,prey,distance,stage
PSMB9,PSMC1,0.469473229147081,lateS
PSMA1,PSMC2,0.456672961298191,lateS
PSMA2,PSMC2,0.341151263421565,lateS
PSMA3,PSMC2,0.468304381016285,lateS
PSMA4,PSMC2,0.480276872062814,lateS
PSMA5,PSMC2,0.441816903953594,lateS
PSMA6,PSMC2,0.474957413304261,lateS
PSMA7,PSMC2,0.42267935538843,lateS
PSMB1,PSMC2,0.422270448824393,lateS
PSMB10,PSMC2,0.276352986430978,lateS
PSMB2,PSMC2,0.519994426949185,lateS
PSMB3,PSMC2,0.500295793876509,lateS
PSMB4,PSMC2,0.462401782372119,lateS
PSMB5,PSMC2,0.453020044736214,lateS
PSMB6,PSMC2,0.472836333620523,lateS
PSMB7,PSMC2,0.47816109099374,lateS
PSMB9,PSMC2,0.576096601460501,lateS
PSMC1,PSMC2,0.177746193994644,lateS
PSMA1,PSMC3,0.429820881334494,lateS
PSMA2,PSMC3,0.349488288795438,lateS
PSMA3,PSMC3,0.444128752049871,lateS
PSMA4,PSMC3,0.432349802071133,lateS
PSMA5,PSMC3,0.392641226853065,lateS
PSMA6,PSMC3,0.457684206317799,lateS
PSMA7,PSMC3,0.385131137752181,lateS
PSMB1,PSMC3,0.400003147527661,lateS
PSMB10,PSMC3,0.267673919459581,lateS
PSMB2,PSMC3,0.494376702627261,lateS
PSMB3,PSMC3,0.451145753326517,lateS
PSMB4,PSMC3,0.431106013961467,lateS
PSMB5,PSMC3,0.418126496436199,lateS
PSMB6,PSMC3,0.44625717280856,lateS
PSMB7,PSMC3,0.447595203607928,lateS
PSMB9,PSMC3,0.550513853409074,lateS
PSMC1,PSMC3,0.158258091841058,lateS
PSMC2,PSMC3,0.177254007499023,lateS
PSMA1,PSMC4,0.393482789417585,lateS
PSMA2,PSMC4,0.327409232797516,lateS
PSMA3,PSMC4,0.417823844259525,lateS
PSMA4,PSMC4,0.406955749383504,lateS
PSMA5,PSMC4,0.421321433597159,lateS
PSMA6,PSMC4,0.433355370908468,lateS
PSMA7,PSMC4,0.366948839271376,lateS
PSMB1,PSMC4,0.374496488154867,lateS
PSMB10,PSMC4,0.268954757177585,lateS
PSMB2,PSMC4,0.450634238573448,lateS
PSMB3,PSMC4,0.432741261887118,lateS
PSMB4,PSMC4,0.402564496920747,lateS
PSMB5,PSMC4,0.389513818537966,lateS
PSMB6,PSMC4,0.430634879196741,lateS
PSMB7,PSMC4,0.422367580153609,lateS
PSMB9,PSMC4,0.519880582586777,lateS
PSMC1,PSMC4,0.15521493650744,lateS
PSMC2,PSMC4,0.184602931759712,lateS
PSMC3,PSMC4,0.123848712450515,lateS
PSMA1,PSMC5,0.520346516472805,lateS
PSMA2,PSMC5,0.422470033439326,lateS
PSMA3,PSMC5,0.535418533882206,lateS
PSMA4,PSMC5,0.519075330991079,lateS
PSMA5,PSMC5,0.473783280926052,lateS
PSMA6,PSMC5,0.545440391778891,lateS
PSMA7,PSMC5,0.493072742268951,lateS
PSMB1,PSMC5,0.489003375492339,lateS
PSMB10,PSMC5,0.32289088647004,lateS
PSMB2,PSMC5,0.582154300247213,lateS
PSMB3,PSMC5,0.515325245181205,lateS
PSMB4,PSMC5,0.523206542494926,lateS
PSMB5,PSMC5,0.511858572220509,lateS
PSMB6,PSMC5,0.547990028203671,lateS
PSMB7,PSMC5,0.544471404660561,lateS
PSMB9,PSMC5,0.706357943697384,lateS
PSMC1,PSMC5,0.207451716993066,lateS
PSMC2,PSMC5,0.203878998155457,lateS
PSMC3,PSMC5,0.169490671687353,lateS
PSMC4,PSMC5,0.129431937083796,lateS
PSMA1,PSMC6,0.480515660683277,lateS
PSMA2,PSMC6,0.394970176663878,lateS
PSMA3,PSMC6,0.482842472671231,lateS
PSMA4,PSMC6,0.533276369320359,lateS
PSMA5,PSMC6,0.567020428404575,lateS
PSMA6,PSMC6,0.515766199700374,lateS
PSMA7,PSMC6,0.468298442269536,lateS
PSMB1,PSMC6,0.468413352123123,lateS
PSMB10,PSMC6,0.281860368737508,lateS
PSMB2,PSMC6,0.545215972596813,lateS
PSMB3,PSMC6,0.532946123091906,lateS
PSMB4,PSMC6,0.488098801220846,lateS
PSMB5,PSMC6,0.479404245006422,lateS
PSMB6,PSMC6,0.527981666528612,lateS
PSMB7,PSMC6,0.516070214525798,lateS
PSMB9,PSMC6,0.617178988115991,lateS
PSMC1,PSMC6,0.258999566370293,lateS
PSMC2,PSMC6,0.237640719944489,lateS
PSMC3,PSMC6,0.228156217863979,lateS
PSMC4,PSMC6,0.193552826710338,lateS
PSMC5,PSMC6,0.152465024835794,lateS
PSMA1,PSMD1,0.399608250199684,lateS
PSMA2,PSMD1,0.24336840676552,lateS
PSMA3,PSMD1,0.27084713265684,lateS
PSMA4,PSMD1,0.311638680210023,lateS
PSMA5,PSMD1,0.452110928020816,lateS
PSMA6,PSMD1,0.270761321281833,lateS
PSMA7,PSMD1,0.210222861445935,lateS
PSMB1,PSMD1,0.326654689156378,lateS
PSMB10,PSMD1,0.272402762793868,lateS
PSMB2,PSMD1,0.413992281700067,lateS
PSMB3,PSMD1,0.454269442681631,lateS
PSMB4,PSMD1,0.287862238922721,lateS
PSMB5,PSMD1,0.333656885315923,lateS
PSMB6,PSMD1,0.295321927157553,lateS
PSMB7,PSMD1,0.315735642270824,lateS
PSMB9,PSMD1,0.564612027115961,lateS
PSMC1,PSMD1,0.249653820591229,lateS
PSMC2,PSMD1,0.27594453352024,lateS
PSMC3,PSMD1,0.196844966039501,lateS
PSMC4,PSMD1,0.216106270849536,lateS
PSMC5,PSMD1,0.328066750696985,lateS
PSMC6,PSMD1,0.353626067236057,lateS
PSMA1,PSMD10,0.350789815731751,lateS
PSMA2,PSMD10,0.331506280928119,lateS
PSMA3,PSMD10,0.324451821532828,lateS
PSMA4,PSMD10,0.425153836048797,lateS
PSMA5,PSMD10,0.471791240532024,lateS
PSMA6,PSMD10,0.277969843682659,lateS
PSMA7,PSMD10,0.393198834932277,lateS
PSMB1,PSMD10,0.346280194475666,lateS
PSMB10,PSMD10,0.44030840895495,lateS
PSMB2,PSMD10,0.395933846611062,lateS
PSMB3,PSMD10,0.520811496144099,lateS
PSMB4,PSMD10,0.322759216716252,lateS
PSMB5,PSMD10,0.338937050205752,lateS
PSMB6,PSMD10,0.304493598340046,lateS
PSMB7,PSMD10,0.316477227297601,lateS
PSMB9,PSMD10,0.824830217426611,lateS
PSMC1,PSMD10,0.320439744349872,lateS
PSMC2,PSMD10,0.302180024078815,lateS
PSMC3,PSMD10,0.410355541247936,lateS
PSMC4,PSMD10,0.449351541928349,lateS
PSMC5,PSMD10,0.44091567201587,lateS
PSMC6,PSMD10,0.537832620033139,lateS
PSMD1,PSMD10,0.386096645064198,lateS
PSMA1,PSMD11,0.456753436064376,lateS
PSMA2,PSMD11,0.353139559537141,lateS
PSMA3,PSMD11,0.480843711267235,lateS
PSMA4,PSMD11,0.466807005045136,lateS
PSMA5,PSMD11,0.413927770872867,lateS
PSMA6,PSMD11,0.504136879496829,lateS
PSMA7,PSMD11,0.428784160949807,lateS
PSMB1,PSMD11,0.434087928522138,lateS
PSMB10,PSMD11,0.280041391892155,lateS
PSMB2,PSMD11,0.499677291416473,lateS
PSMB3,PSMD11,0.454852172678256,lateS
PSMB4,PSMD11,0.480779366859296,lateS
PSMB5,PSMD11,0.47040123915343,lateS
PSMB6,PSMD11,0.507281008096495,lateS
PSMB7,PSMD11,0.508797436258848,lateS
PSMB9,PSMD11,0.504633092880312,lateS
PSMC1,PSMD11,0.241784816867025,lateS
PSMC2,PSMD11,0.166937101891138,lateS
PSMC3,PSMD11,0.249304637284545,lateS
PSMC4,PSMD11,0.173746474791869,lateS
PSMC5,PSMD11,0.20589843410182,lateS
PSMC6,PSMD11,0.155519743231605,lateS
PSMD1,PSMD11,0.32806284382069,lateS
PSMD10,PSMD11,0.463470775695056,lateS
PSMA1,PSMD12,0.598385453977935,lateS
PSMA2,PSMD12,0.495783769941679,lateS
PSMA3,PSMD12,0.631204836551331,lateS
PSMA4,PSMD12,0.583379483220747,lateS
PSMA5,PSMD12,0.56344141911887,lateS
PSMA6,PSMD12,0.633388988116911,lateS
PSMA7,PSMD12,0.57134249764083,lateS
PSMB1,PSMD12,0.567642269596449,lateS
PSMB10,PSMD12,0.417502985145987,lateS
PSMB2,PSMD12,0.63377382942741,lateS
PSMB3,PSMD12,0.56031941702429,lateS
PSMB4,PSMD12,0.615228683632765,lateS
PSMB5,PSMD12,0.603509660458732,lateS
PSMB6,PSMD12,0.638970532920145,lateS
PSMB7,PSMD12,0.63971802029052,lateS
PSMB9,PSMD12,0.838180247245515,lateS
PSMC1,PSMD12,0.350588369314729,lateS
PSMC2,PSMD12,0.338624820775135,lateS
PSMC3,PSMD12,0.352017838901743,lateS
PSMC4,PSMD12,0.278281760184386,lateS
PSMC5,PSMD12,0.202428474685609,lateS
PSMC6,PSMD12,0.283050052983385,lateS
PSMD1,PSMD12,0.462420964320283,lateS
PSMD10,PSMD12,0.592900012973145,lateS
PSMD11,PSMD12,0.244094698258449,lateS
PSMA1,PSMD13,0.484396135979041,lateS
PSMA2,PSMD13,0.395341273397581,lateS
PSMA3,PSMD13,0.517144378395074,lateS
PSMA4,PSMD13,0.493800814571217,lateS
PSMA5,PSMD13,0.498235032306308,lateS
PSMA6,PSMD13,0.530120492344942,lateS
PSMA7,PSMD13,0.479877794774862,lateS
PSMB1,PSMD13,0.445815173940473,lateS
PSMB10,PSMD13,0.329503559454273,lateS
PSMB2,PSMD13,0.53635481469894,lateS
PSMB3,PSMD13,0.497736319591491,lateS
PSMB4,PSMD13,0.486279083234919,lateS
PSMB5,PSMD13,0.471075451154146,lateS
PSMB6,PSMD13,0.508349640421059,lateS
PSMB7,PSMD13,0.500357068541238,lateS
PSMB9,PSMD13,0.635045260734266,lateS
PSMC1,PSMD13,0.204490557639776,lateS
PSMC2,PSMD13,0.208753153706948,lateS
PSMC3,PSMD13,0.217805418133503,lateS
PSMC4,PSMD13,0.149765968114045,lateS
PSMC5,PSMD13,0.0729606556522384,lateS
PSMC6,PSMD13,0.192506974546592,lateS
PSMD1,PSMD13,0.401047603393416,lateS
PSMD10,PSMD13,0.443333186408654,lateS
PSMD11,PSMD13,0.183890466813098,lateS
PSMD12,PSMD13,0.169951302139505,lateS
PSMA1,PSMD14,0.437979469092958,lateS
PSMA2,PSMD14,0.334579709235089,lateS
PSMA3,PSMD14,0.454111253465786,lateS
PSMA4,PSMD14,0.429030480591408,lateS
PSMA5,PSMD14,0.428578237920997,lateS
PSMA6,PSMD14,0.422118520770592,lateS
PSMA7,PSMD14,0.403559919859563,lateS
PSMB1,PSMD14,0.383925801446963,lateS
PSMB10,PSMD14,0.313294742451428,lateS
PSMB2,PSMD14,0.500475559995504,lateS
PSMB3,PSMD14,0.439116218606735,lateS
PSMB4,PSMD14,0.422948433077473,lateS
PSMB5,PSMD14,0.407377661875402,lateS
PSMB6,PSMD14,0.420393914951195,lateS
PSMB7,PSMD14,0.427319298514424,lateS
PSMB9,PSMD14,0.620841501986639,lateS
PSMC1,PSMD14,0.175827479372909,lateS
PSMC2,PSMD14,0.236630907167333,lateS
PSMC3,PSMD14,0.177099207596495,lateS
PSMC4,PSMD14,0.214099150247213,lateS
PSMC5,PSMD14,0.170779765733262,lateS
PSMC6,PSMD14,0.343067696988434,lateS
PSMD1,PSMD14,0.262552302040906,lateS
PSMD10,PSMD14,0.362802757946672,lateS
PSMD11,PSMD14,0.290757794239775,lateS
PSMD12,PSMD14,0.315176362437479,lateS
PSMD13,PSMD14,0.212530747067643,lateS
PSMA1,PSMD2,0.422915078656295,lateS
PSMA2,PSMD2,0.323990959879917,lateS
PSMA3,PSMD2,0.431687430863727,lateS
PSMA4,PSMD2,0.432369228778544,lateS
PSMA5,PSMD2,0.440125041809864,lateS
PSMA6,PSMD2,0.41057006437717,lateS
PSMA7,PSMD2,0.383369304181246,lateS
PSMB1,PSMD2,0.369127989158987,lateS
PSMB10,PSMD2,0.302066475760224,lateS
PSMB2,PSMD2,0.494689388459294,lateS
PSMB3,PSMD2,0.444422141306108,lateS
PSMB4,PSMD2,0.40715350931314,lateS
PSMB5,PSMD2,0.389532844515787,lateS
PSMB6,PSMD2,0.406372799040103,lateS
PSMB7,PSMD2,0.41005241632443,lateS
PSMB9,PSMD2,0.598205451779176,lateS
PSMC1,PSMD2,0.149791711661556,lateS
PSMC2,PSMD2,0.226224288892532,lateS
PSMC3,PSMD2,0.133251276337603,lateS
PSMC4,PSMD2,0.181312621771554,lateS
PSMC5,PSMD2,0.183676565857045,lateS
PSMC6,PSMD2,0.302826592724074,lateS
PSMD1,PSMD2,0.221301815675381,lateS
PSMD10,PSMD2,0.396373697162402,lateS
PSMD11,PSMD2,0.295397718903501,lateS
PSMD12,PSMD2,0.340518514563345,lateS
PSMD13,PSMD2,0.21106265898858,lateS
PSMD14,PSMD2,0.0944985427520294,lateS
PSMA1,PSMD3,0.338981612532304,lateS
PSMA2,PSMD3,0.214244213059288,lateS
PSMA3,PSMD3,0.307293180661277,lateS
PSMA4,PSMD3,0.301860449148469,lateS
PSMA5,PSMD3,0.366504381763271,lateS
PSMA6,PSMD3,0.289620800082566,lateS
PSMA7,PSMD3,0.251353147821417,lateS
PSMB1,PSMD3,0.252069721408624,lateS
PSMB10,PSMD3,0.263007009483857,lateS
PSMB2,PSMD3,0.383612539842003,lateS
PSMB3,PSMD3,0.377672515003381,lateS
PSMB4,PSMD3,0.2781653877653,lateS
PSMB5,PSMD3,0.28035627138021,lateS
PSMB6,PSMD3,0.267289673982201,lateS
PSMB7,PSMD3,0.28026287545609,lateS
PSMB9,PSMD3,0.445456003650369,lateS
PSMC1,PSMD3,0.150252048907072,lateS
PSMC2,PSMD3,0.223179642829258,lateS
PSMC3,PSMD3,0.179616512418232,lateS
PSMC4,PSMD3,0.212772017208716,lateS
PSMC5,PSMD3,0.285228929485479,lateS
PSMC6,PSMD3,0.35963168351103,lateS
PSMD1,PSMD3,0.183403898295115,lateS
PSMD10,PSMD3,0.331736908930758,lateS
PSMD11,PSMD3,0.29662445980138,lateS
PSMD12,PSMD3,0.423394839346864,lateS
PSMD13,PSMD3,0.300256118780928,lateS
PSMD14,PSMD3,0.181957239072054,lateS
PSMD2,PSMD3,0.153585020975736,lateS
PSMA1,PSMD4,0.382588062111658,lateS
PSMA2,PSMD4,0.220194840463064,lateS
PSMA3,PSMD4,0.21646921025125,lateS
PSMA4,PSMD4,0.353616216850664,lateS
PSMA5,PSMD4,0.523988541162022,lateS
PSMA6,PSMD4,0.235846266583953,lateS
PSMA7,PSMD4,0.219548763447865,lateS
PSMB1,PSMD4,0.328890812708613,lateS
PSMB10,PSMD4,0.22522506656475,lateS
PSMB2,PSMD4,0.408974595944239,lateS
PSMB3,PSMD4,0.48983092978663,lateS
PSMB4,PSMD4,0.259738278873369,lateS
PSMB5,PSMD4,0.319017069045709,lateS
PSMB6,PSMD4,0.279208602340904,lateS
PSMB7,PSMD4,0.301292335155871,lateS
PSMB9,PSMD4,0.546480480447997,lateS
PSMC1,PSMD4,0.280832484659783,lateS
PSMC2,PSMD4,0.325629353072768,lateS
PSMC3,PSMD4,0.268451024868208,lateS
PSMC4,PSMD4,0.305132948050634,lateS
PSMC5,PSMD4,0.389828114933298,lateS
PSMC6,PSMD4,0.367206291527655,lateS
PSMD1,PSMD4,0.156127757633258,lateS
PSMD10,PSMD4,0.375462428042084,lateS
PSMD11,PSMD4,0.375872875421299,lateS
PSMD12,PSMD4,0.533399841992286,lateS
PSMD13,PSMD4,0.453536729735217,lateS
PSMD14,PSMD4,0.357392874728751,lateS
PSMD2,PSMD4,0.313247427859749,lateS
PSMD3,PSMD4,0.268857722300277,lateS
PSMA1,PSMD5,0.142458404987323,lateS
PSMA2,PSMD5,0.202503390548627,lateS
PSMA3,PSMD5,0.133924376214904,lateS
PSMA4,PSMD5,0.206617254417993,lateS
PSMA5,PSMD5,0.228726511525274,lateS
PSMA6,PSMD5,0.138235029850074,lateS
PSMA7,PSMD5,0.157114730096205,lateS
PSMB1,PSMD5,0.110741605650096,lateS
PSMB10,PSMD5,0.294431677647125,lateS
PSMB2,PSMD5,0.247634692795339,lateS
PSMB3,PSMD5,0.255137392482964,lateS
PSMB4,PSMD5,0.121590539737321,lateS
PSMB5,PSMD5,0.0998629887512123,lateS
PSMB6,PSMD5,0.123544564613713,lateS
PSMB7,PSMD5,0.125181021273635,lateS
PSMB9,PSMD5,0.224263864639482,lateS
PSMC1,PSMD5,0.29330200147601,lateS
PSMC2,PSMD5,0.400693850676892,lateS
PSMC3,PSMD5,0.355191985738781,lateS
PSMC4,PSMD5,0.370732848008504,lateS
PSMC5,PSMD5,0.466219883495866,lateS
PSMC6,PSMD5,0.460889207046592,lateS
PSMD1,PSMD5,0.193479815907625,lateS
PSMD10,PSMD5,0.336124043847294,lateS
PSMD11,PSMD5,0.443859328280172,lateS
PSMD12,PSMD5,0.60805217637855,lateS
PSMD13,PSMD5,0.487638800094045,lateS
PSMD14,PSMD5,0.366456917820214,lateS
PSMD2,PSMD5,0.350926466978244,lateS
PSMD3,PSMD5,0.214527150873167,lateS
PSMD4,PSMD5,0.151824706826261,lateS
PSMA1,PSMD6,0.270690601938424,lateS
PSMA2,PSMD6,0.225672908901933,lateS
PSMA3,PSMD6,0.29998423328895,lateS
PSMA4,PSMD6,0.278909159676144,lateS
PSMA5,PSMD6,0.234834266118605,lateS
PSMA6,PSMD6,0.3385806764588,lateS
PSMA7,PSMD6,0.229129774895513,lateS
PSMB1,PSMD6,0.274107231307123,lateS
PSMB10,PSMD6,0.256713051295825,lateS
PSMB2,PSMD6,0.301948716596478,lateS
PSMB3,PSMD6,0.320460167037349,lateS
PSMB4,PSMD6,0.29925408598355,lateS
PSMB5,PSMD6,0.291623018848192,lateS
PSMB6,PSMD6,0.323075237089216,lateS
PSMB7,PSMD6,0.328401371227971,lateS
PSMB9,PSMD6,0.213875405462717,lateS
PSMC1,PSMD6,0.240373155233176,lateS
PSMC2,PSMD6,0.239955186036692,lateS
PSMC3,PSMD6,0.263099057526386,lateS
PSMC4,PSMD6,0.235340059267603,lateS
PSMC5,PSMD6,0.342748250338786,lateS
PSMC6,PSMD6,0.322586925908506,lateS
PSMD1,PSMD6,0.182755754150562,lateS
PSMD10,PSMD6,0.361608238688678,lateS
PSMD11,PSMD6,0.235512882241092,lateS
PSMD12,PSMD6,0.449900854315261,lateS
PSMD13,PSMD6,0.354688165699056,lateS
PSMD14,PSMD6,0.331846094521083,lateS
PSMD2,PSMD6,0.322914402700984,lateS
PSMD3,PSMD6,0.209129875503396,lateS
PSMD4,PSMD6,0.229445925147128,lateS
PSMD5,PSMD6,0.269038533805964,lateS
PSMA1,PSMD7,0.301381452725029,lateS
PSMA2,PSMD7,0.295990571335209,lateS
PSMA3,PSMD7,0.293242610018464,lateS
PSMA4,PSMD7,0.322766011072931,lateS
PSMA5,PSMD7,0.317656885259828,lateS
PSMA6,PSMD7,0.306447026605382,lateS
PSMA7,PSMD7,0.275356881846013,lateS
PSMB1,PSMD7,0.296296180207454,lateS
PSMB10,PSMD7,0.380499353584499,lateS
PSMB2,PSMD7,0.331457672724344,lateS
PSMB3,PSMD7,0.430066921273872,lateS
PSMB4,PSMD7,0.284568711973925,lateS
PSMB5,PSMD7,0.283242788535512,lateS
PSMB6,PSMD7,0.275347153276323,lateS
PSMB7,PSMD7,0.274643490777958,lateS
PSMB9,PSMD7,0.42504349986803,lateS
PSMC1,PSMD7,0.214105382842908,lateS
PSMC2,PSMD7,0.234313731085025,lateS
PSMC3,PSMD7,0.271929430947454,lateS
PSMC4,PSMD7,0.303518477765303,lateS
PSMC5,PSMD7,0.313255531780108,lateS
PSMC6,PSMD7,0.403817724490347,lateS
PSMD1,PSMD7,0.215424756221853,lateS
PSMD10,PSMD7,0.209495840853496,lateS
PSMD11,PSMD7,0.364953879655928,lateS
PSMD12,PSMD7,0.481665455932549,lateS
PSMD13,PSMD7,0.329310752522112,lateS
PSMD14,PSMD7,0.215388554849118,lateS
PSMD2,PSMD7,0.225184758899195,lateS
PSMD3,PSMD7,0.159918998594182,lateS
PSMD4,PSMD7,0.269333151131919,lateS
PSMD5,PSMD7,0.243283607768243,lateS
PSMD6,PSMD7,0.236049806456457,lateS
PSMA1,PSMD8,0.302704709081745,lateS
PSMA2,PSMD8,0.376665562976492,lateS
PSMA3,PSMD8,0.370101963111827,lateS
PSMA4,PSMD8,0.237448168264286,lateS
PSMA5,PSMD8,0.236031678971315,lateS
PSMA6,PSMD8,0.434819689688273,lateS
PSMA7,PSMD8,0.274889829946431,lateS
PSMB1,PSMD8,0.37363394731678,lateS
PSMB10,PSMD8,0.374208673437111,lateS
PSMB2,PSMD8,0.252669150288348,lateS
PSMB3,PSMD8,0.315979838975515,lateS
PSMB4,PSMD8,0.360132572422303,lateS
PSMB5,PSMD8,0.362936307467337,lateS
PSMB6,PSMD8,0.405914137064428,lateS
PSMB7,PSMD8,0.408087443803384,lateS
PSMB9,PSMD8,0.307733399658707,lateS
PSMC1,PSMD8,0.422948335559637,lateS
PSMC2,PSMD8,0.47305887849733,lateS
PSMC3,PSMD8,0.412680491083586,lateS
PSMC4,PSMD8,0.391930494227778,lateS
PSMC5,PSMD8,0.494190243543338,lateS
PSMC6,PSMD8,0.478300299544301,lateS
PSMD1,PSMD8,0.314689755230875,lateS
PSMD10,PSMD8,0.550045004328552,lateS
PSMD11,PSMD8,0.439192438791182,lateS
PSMD12,PSMD8,0.57415887710125,lateS
PSMD13,PSMD8,0.521113420216584,lateS
PSMD14,PSMD8,0.493157058369719,lateS
PSMD2,PSMD8,0.489851661451001,lateS
PSMD3,PSMD8,0.40608909877754,lateS
PSMD4,PSMD8,0.326970796472987,lateS
PSMD5,PSMD8,0.360856685370501,lateS
PSMD6,PSMD8,0.284207543768182,lateS
PSMD7,PSMD8,0.42433989905196,lateS
PSMA1,PSMD9,0.24950849261798,lateS
PSMA2,PSMD9,0.247925411187502,lateS
PSMA3,PSMD9,0.334224213170615,lateS
PSMA4,PSMD9,0.322672889598135,lateS
PSMA5,PSMD9,0.37495605023697,lateS
PSMA6,PSMD9,0.331800946972113,lateS
PSMA7,PSMD9,0.341652358918533,lateS
PSMB1,PSMD9,0.240503483383391,lateS
PSMB10,PSMD9,0.301630169439376,lateS
PSMB2,PSMD9,0.310396044803408,lateS
PSMB3,PSMD9,0.31701588406115,lateS
PSMB4,PSMD9,0.262633943620783,lateS
PSMB5,PSMD9,0.230780076214123,lateS
PSMB6,PSMD9,0.267363541526257,lateS
PSMB7,PSMD9,0.265884496077811,lateS
PSMB9,PSMD9,0.360668525043393,lateS
PSMC1,PSMD9,0.278846436301294,lateS
PSMC2,PSMD9,0.409251473515163,lateS
PSMC3,PSMD9,0.391947876146227,lateS
PSMC4,PSMD9,0.366511251324545,lateS
PSMC5,PSMD9,0.430601055113273,lateS
PSMC6,PSMD9,0.44581566491743,lateS
PSMD1,PSMD9,0.415052496554889,lateS
PSMD10,PSMD9,0.31371142576169,lateS
PSMD11,PSMD9,0.425707168548417,lateS
PSMD12,PSMD9,0.496309295345108,lateS
PSMD13,PSMD9,0.399151057734674,lateS
PSMD14,PSMD9,0.303359995022882,lateS
PSMD2,PSMD9,0.327863070200627,lateS
PSMD3,PSMD9,0.311737773966123,lateS
PSMD4,PSMD9,0.401225318987952,lateS
PSMD5,PSMD9,0.251988876999115,lateS
PSMD6,PSMD9,0.342869311128567,lateS
PSMD7,PSMD9,0.367636728381414,lateS
PSMD8,PSMD9,0.43303051889973,lateS
PSMA1,PSME1,0.342926956456872,lateS
PSMA2,PSME1,0.367263725460578,lateS
PSMA3,PSME1,0.424640312492965,lateS
PSMA4,PSME1,0.265692435001967,lateS
PSMA5,PSME1,0.288671444316794,lateS
PSMA6,PSME1,0.46283739989097,lateS
PSMA7,PSME1,0.336036689265072,lateS
PSMB1,PSME1,0.357385216838378,lateS
PSMB10,PSME1,0.427699624465753,lateS
PSMB2,PSME1,0.30531589518814,lateS
PSMB3,PSME1,0.295493887496903,lateS
PSMB4,PSME1,0.36138881055225,lateS
PSMB5,PSME1,0.346148055103018,lateS
PSMB6,PSME1,0.380643252224696,lateS
PSMB7,PSME1,0.377041829331871,lateS
PSMB9,PSME1,0.214184234472044,lateS
PSMC1,PSME1,0.384275347672256,lateS
PSMC2,PSME1,0.479102296740258,lateS
PSMC3,PSME1,0.408697536911506,lateS
PSMC4,PSME1,0.392197527116616,lateS
PSMC5,PSME1,0.48117781452154,lateS
PSMC6,PSME1,0.511840491259622,lateS
PSMD1,PSME1,0.412367538443502,lateS
PSMD10,PSME1,0.587430687109417,lateS
PSMD11,PSME1,0.456817914874774,lateS
PSMD12,PSME1,0.522328046983686,lateS
PSMD13,PSME1,0.461101967082215,lateS
PSMD14,PSME1,0.416983702679478,lateS
PSMD2,PSME1,0.424263967218792,lateS
PSMD3,PSME1,0.38015202784162,lateS
PSMD4,PSME1,0.457787398489366,lateS
PSMD5,PSME1,0.377322882414293,lateS
PSMD6,PSME1,0.330370217031391,lateS
PSMD7,PSME1,0.452939778948267,lateS
PSMD8,PSME1,0.23793801209304,lateS
PSMD9,PSME1,0.346213401042809,lateS
PSMA1,PSME2,0.310135084547262,lateS
PSMA2,PSME2,0.350060297936046,lateS
PSMA3,PSME2,0.343875965512724,lateS
PSMA4,PSME2,0.243246987814579,lateS
PSMA5,PSME2,0.298679948630642,lateS
PSMA6,PSME2,0.400458172030738,lateS
PSMA7,PSME2,0.269204079444929,lateS
PSMB1,PSME2,0.379462589594413,lateS
PSMB10,PSME2,0.415504767276758,lateS
PSMB2,PSME2,0.251925974454075,lateS
PSMB3,PSME2,0.315264126768929,lateS
PSMB4,PSME2,0.331372570019122,lateS
PSMB5,PSME2,0.345359876296052,lateS
PSMB6,PSME2,0.371491899380018,lateS
PSMB7,PSME2,0.38556186829869,lateS
PSMB9,PSME2,0.224996003506355,lateS
PSMC1,PSME2,0.44708022403191,lateS
PSMC2,PSME2,0.535761855773725,lateS
PSMC3,PSME2,0.469066086411676,lateS
PSMC4,PSME2,0.460794858845899,lateS
PSMC5,PSME2,0.545240761561761,lateS
PSMC6,PSME2,0.534363698647753,lateS
PSMD1,PSME2,0.346138273638093,lateS
PSMD10,PSME2,0.58419405837158,lateS
PSMD11,PSME2,0.510094283248769,lateS
PSMD12,PSME2,0.618376304375488,lateS
PSMD13,PSME2,0.571133193394078,lateS
PSMD14,PSME2,0.503337234450943,lateS
PSMD2,PSME2,0.512104008770842,lateS
PSMD3,PSME2,0.435541395863399,lateS
PSMD4,PSME2,0.318599261503849,lateS
PSMD5,PSME2,0.36726093241329,lateS
PSMD6,PSME2,0.360560181283312,lateS
PSMD7,PSME2,0.479760813848961,lateS
PSMD8,PSME2,0.180941532031048,lateS
PSMD9,PSME2,0.368891133798015,lateS
PSME1,PSME2,0.188938534721843,lateS
PSMA1,PSME3,0.312488619900551,lateS
PSMA2,PSME3,0.452216034332552,lateS
PSMA3,PSME3,0.361820050699273,lateS
PSMA4,PSME3,0.349168132414597,lateS
PSMA5,PSME3,0.467982605972532,lateS
PSMA6,PSME3,0.424044227439442,lateS
PSMA7,PSME3,0.358912975385006,lateS
PSMB1,PSME3,0.391613297194448,lateS
PSMB10,PSME3,0.513476000239457,lateS
PSMB2,PSME3,0.270155977989207,lateS
PSMB3,PSME3,0.433754521282296,lateS
PSMB4,PSME3,0.355129656734334,lateS
PSMB5,PSME3,0.360162203676185,lateS
PSMB6,PSME3,0.392641025915032,lateS
PSMB7,PSME3,0.389571772748319,lateS
PSMB9,PSME3,0.446495236971261,lateS
PSMC1,PSME3,0.560604071713711,lateS
PSMC2,PSME3,0.691889578800687,lateS
